"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat"
"279720995","2023-12-30T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 1305201","M","M","6","0","25-44","M","BLACK","982755","206652","40.7338967584511","-74.0053958373447","POINT (-74.0053958373447 40.7338967584511)"
"279712934","2023-12-30T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","B","49","0","25-44","M","ASIAN / PACIFIC ISLANDER","1026692","251697","40.857424","-73.846572","POINT (-73.846572 40.857424)"
"279722946","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","25-44","F","WHITE","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"279730063","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B","45","2","25-44","F","BLACK","1034600","238253","40.82048154109627","-73.81808625427371","POINT (-73.81808625427371 40.82048154109627)"
"279731367","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","109","0","25-44","F","BLACK","1026938","224663","40.783221121666486","-73.84585527748162","POINT (-73.84585527748162 40.783221121666486)"
"279733247","2023-12-30T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","M","6","1","45-64","M","BLACK","983985","205857","40.73170654022224","-74.00095616452742","POINT (-74.00095616452742 40.73170654022224)"
"279699194","2023-12-30T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1702500","F","Q","103","0","25-44","M","BLACK","1037846","193895","40.698712","-73.806712","POINT (-73.806712 40.698712)"
"279732987","2023-12-30T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","Q","113","0","18-24","M","BLACK","1049315","185712","40.67617414256609","-73.7654297504064","POINT (-73.7654297504064 40.67617414256609)"
"279717368","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1554001","F","Q","102","0","25-44","M","BLACK","1030261","193873","40.698693716970304","-73.83406668845161","POINT (-73.83406668845161 40.698693716970304)"
"279728653","2023-12-30T00:00:00.000","849","NY STATE LAWS,UNCLASSIFIED VIO","677","OTHER STATE LAWS","CPL5700600","9","Q","113","3","25-44","M","ASIAN / PACIFIC ISLANDER","1046315","187088","40.6799807384666","-73.7762339071953","POINT (-73.7762339071953 40.6799807384666)"
"279727137","2023-12-30T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102A","F","K","79","0","45-64","M","BLACK","995922","188979","40.685374","-73.957913","POINT (-73.957913 40.685374)"
"279733227","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B","42","0","25-44","M","BLACK","1011169","239384","40.823691","-73.902735","POINT (-73.902735 40.823691)"
"279732990","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","25-44","F","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"279719060","2023-12-30T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 2403001","M","B","43","2","25-44","F","WHITE","1018018","243141","40.833978","-73.877971","POINT (-73.877971 40.833978)"
"279707485","2023-12-30T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","Q","110","0","18-24","M","BLACK","1027081","208810","40.73970808615695","-73.84543991559003","POINT (-73.84543991559003 40.73970808615695)"
"279724833","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553501","F","K","78","0","18-24","M","WHITE HISPANIC","989960","184637","40.67346078313562","-73.97941535317605","POINT (-73.97941535317605 40.67346078313562)"
"279734472","2023-12-30T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","34","0","25-44","M","WHITE HISPANIC","1005343","255732","40.868577","-73.923736","POINT (-73.923736 40.868577)"
"279719061","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","44","0","25-44","M","BLACK","1003363","238988","40.822622","-73.930942","POINT (-73.930942 40.822622)"
"279711090","2023-12-30T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 140251A","F","K","94","0","18-24","M","BLACK","996120","201354","40.719341","-73.957178","POINT (-73.957178 40.719341)"
"279733429","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","41","0","25-44","M","BLACK","1015755","235626","40.813359","-73.886184","POINT (-73.886184 40.813359)"
"279732980","2023-12-30T00:00:00.000","441","LARCENY,GRAND OF AUTO","110","GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","M","26","2","25-44","M","BLACK","998301","238677","40.82178","-73.949231","POINT (-73.949231 40.82178)"
"279732961","2023-12-30T00:00:00.000","748","CONTEMPT,CRIMINAL","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155002","M","B","46","0","45-64","M","BLACK","1011755","252026","40.858387","-73.900566","POINT (-73.900566 40.858387)"
"279707486","2023-12-30T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL1192000","M","Q","103","0","25-44","M","BLACK","1036666","191394","40.691853833295426","-73.810987160143","POINT (-73.810987160143 40.691853833295426)"
"279732977","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","14","0","25-44","M","BLACK HISPANIC","987220","212676","40.750423","-73.98928","POINT (-73.98928 40.750423)"
"279699181","2023-12-30T00:00:00.000","724","FORGERY-ILLEGAL POSSESSION,VEH","126","MISCELLANEOUS PENAL LAW","PL 1707003","F","M","34","0","25-44","M","WHITE HISPANIC","1003970","251215","40.85617993966363","-73.92871375698074","POINT (-73.92871375698074 40.85617993966363)"
"279728632","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","43","0","45-64","F","BLACK","1022705","243883","40.835997","-73.861028","POINT (-73.861028 40.835997)"
"279733001","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","S","120","0","45-64","M","BLACK","961102","172357","40.639728","-74.083405","POINT (-74.083405 40.639728)"
"279720988","2023-12-30T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","K","75","0","18-24","M","WHITE HISPANIC","1013136","184082","40.671892148354004","-73.89586790577127","POINT (-73.89586790577127 40.671892148354004)"
"279732991","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","Q","106","0","18-24","F","BLACK","1025307","185967","40.67702","-73.851978","POINT (-73.851978 40.67702)"
"279724829","2023-12-30T00:00:00.000","490","STOLEN PROPERTY 3,POSSESSION","232","POSSESSION OF STOLEN PROPERTY","PL 1654000","M","B","44","0","18-24","M","WHITE HISPANIC","1006195","240321","40.826275","-73.920705","POINT (-73.920705 40.826275)"
"279731371","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S","120","0","25-44","M","BLACK","960414","163781","40.616185","-74.085855","POINT (-74.085855 40.616185)"
"279699196","2023-12-30T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","S","123","0","45-64","M","WHITE","934188","142925","40.558833","-74.180164","POINT (-74.180164 40.558833)"
"279719065","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","1","0","45-64","M","BLACK","982148","201784","40.720528","-74.007582","POINT (-74.007582 40.720528)"
"279731370","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","S","120","0","25-44","M","WHITE HISPANIC","952566","169913","40.63299179240926","-74.11415212327942","POINT (-74.11415212327942 40.63299179240926)"
"279733245","2023-12-30T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100G","M","K","73","1","25-44","M","WHITE HISPANIC","1010287","186518","40.67858725341521","-73.9061289409916","POINT (-73.9061289409916 40.67858725341521)"
"279714397","2023-12-30T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","Q","104","0","25-44","M","BLACK","1013786","195966","40.704511","-73.89347","POINT (-73.89347 40.704511)"
"279711097","2023-12-30T00:00:00.000","125","HOMICIDE,NEGLIGENT,UNCLASSIFIE","103","HOMICIDE-NEGLIGENT,UNCLASSIFIE","PL 1251000","F","Q","114","0","18-24","M","BLACK","1009215","219724","40.769734","-73.909869","POINT (-73.909869 40.769734)"
"279731346","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","14","0","25-44","F","WHITE HISPANIC","987189","211642","40.747586","-73.989392","POINT (-73.989392 40.747586)"
"279699183","2023-12-30T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","M","14","0","25-44","M","WHITE","990886","213048","40.751441558231285","-73.97604910329609","POINT (-73.97604910329609 40.751441558231285)"
"279721002","2023-12-30T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201500","M","Q","105","0","25-44","M","WHITE HISPANIC","1057766","203992","40.726284","-73.73476","POINT (-73.73476 40.726284)"
"279733228","2023-12-30T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","B","44","0","25-44","M","BLACK HISPANIC","1007027","245405","40.840225853367535","-73.91768268616491","POINT (-73.91768268616491 40.840225853367535)"
"279722948","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","103","0","45-64","M","BLACK","1040106","195823","40.703989332438134","-73.79854578392818","POINT (-73.79854578392818 40.703989332438134)"
"279733694","2023-12-30T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 1200800","F","K","78","0","18-24","F","BLACK","991224","188218","40.683291","-73.974852","POINT (-73.974852 40.683291)"
"279734458","2023-12-30T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","B","47","0","25-44","M","WHITE HISPANIC","1024952","265060","40.894111","-73.852779","POINT (-73.852779 40.894111)"
"279698053","2023-12-30T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","K","83","1","25-44","M","BLACK","1002212","193214","40.69698630037214","-73.93522383122014","POINT (-73.93522383122014 40.69698630037214)"
"279730089","2023-12-30T00:00:00.000","115","RECKLESS ENDANGERMENT 2","355","OFFENSES AGAINST THE PERSON","PL 1202000","M","M","19","0","25-44","M","WHITE HISPANIC","994328","219259","40.76848590686806","-73.96361679993194","POINT (-73.96361679993194 40.76848590686806)"
"279734471","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","70","0","45-64","M","BLACK","998839","168942","40.630373","-73.947438","POINT (-73.947438 40.630373)"
"279712937","2023-12-30T00:00:00.000","494","STOLEN PROPERTY 2,1,POSSESSION","111","POSSESSION OF STOLEN PROPERTY","PL 1654502","F","K","94","0","18-24","M","BLACK","995859","201399","40.719465","-73.958118","POINT (-73.958118 40.719465)"
"279699177","2023-12-30T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","M","23","2","25-44","M","ASIAN / PACIFIC ISLANDER","1000644","225855","40.786582","-73.940798","POINT (-73.940798 40.786582)"
"279727135","2023-12-30T00:00:00.000","199","AGGRAVATED CRIMINAL CONTEMPT","126","MISCELLANEOUS PENAL LAW","PL 2155203","F","K","67","0","45-64","M","BLACK","1001373","177307","40.65332684238761","-73.93828991932212","POINT (-73.93828991932212 40.65332684238761)"
"279733237","2023-12-30T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","K","75","0","25-44","M","AMERICAN INDIAN/ALASKAN NATIVE","1017236","188782","40.68478","-73.881064","POINT (-73.881064 40.68478)"
"279730100","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","109","0","25-44","F","BLACK HISPANIC","1030206","215367","40.757691","-73.834115","POINT (-73.834115 40.757691)"
"279703995","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","K","71","0","25-44","M","BLACK","995328","178454","40.65648473180396","-73.96007378372889","POINT (-73.96007378372889 40.65648473180396)"
"279731368","2023-12-30T00:00:00.000","505","CONTROLLED SUBSTANCE, POSSESSI","117","DANGEROUS DRUGS","PL 2200907","F","S","121","0","18-24","M","WHITE HISPANIC","940792","168672","40.62953557634022","-74.15656379570434","POINT (-74.15656379570434 40.62953557634022)"
"279704323","2023-12-30T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","73","0","25-44","M","BLACK","1008427","183517","40.670357","-73.912844","POINT (-73.912844 40.670357)"
"279732974","2023-12-30T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","K","70","0","18-24","F","BLACK","994990","177953","40.655111","-73.961289","POINT (-73.961289 40.655111)"
"279699176","2023-12-30T00:00:00.000","841","PUBLIC HEALTH LAW,UNCLASSIFIED","364","OTHER STATE LAWS (NON PENAL LA","PHL3380005","M","M","14","0","45-64","M","WHITE HISPANIC","986984","213126","40.75165771589972","-73.99013231413659","POINT (-73.99013231413659 40.75165771589972)"
"279732996","2023-12-30T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","Q","106","0","18-24","F","BLACK","1028607","187930","40.682398279333","-73.8400721577516","POINT (-73.8400721577516 40.682398279333)"
"279730072","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","41","0","25-44","M","BLACK","1014852","237687","40.819019","-73.889436","POINT (-73.889436 40.819019)"
"279722939","2023-12-30T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201500","M","K","72","0","45-64","M","WHITE HISPANIC","980236","172227","40.639401","-74.01446","POINT (-74.01446 40.639401)"
"279728636","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","K","81","0","25-44","F","BLACK","1003431","192307","40.694495","-73.930828","POINT (-73.930828 40.694495)"
"279732969","2023-12-30T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650101","M","B","46","0","18-24","M","WHITE HISPANIC","1011087","250709","40.85477235626218","-73.90298840788058","POINT (-73.90298840788058 40.85477235626218)"
"279715690","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","K","73","0","45-64","M","BLACK","1008603","186154","40.677595","-73.912198","POINT (-73.912198 40.677595)"
"279730087","2023-12-30T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","M","28","0","25-44","M","WHITE HISPANIC","998024","233982","40.808892","-73.950242","POINT (-73.950242 40.808892)"
"279733266","2023-12-30T00:00:00.000","441","LARCENY,GRAND OF AUTO","110","GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","S","120","0","18-24","M","AMERICAN INDIAN/ALASKAN NATIVE","951956","171423","40.63713421489127","-74.11635707454536","POINT (-74.11635707454536 40.63713421489127)"
"279731345","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","14","0","25-44","M","BLACK","987220","212676","40.750423","-73.98928","POINT (-73.98928 40.750423)"
"279734475","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","107","0","25-44","M","WHITE HISPANIC","1037120","199360","40.713717","-73.809285","POINT (-73.809285 40.713717)"
"279722942","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","9","0","45-64","M","WHITE HISPANIC","986930","206924","40.734637","-73.990328","POINT (-73.990328 40.734637)"
"279722941","2023-12-30T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","14","17","25-44","M","BLACK HISPANIC","985285","212846","40.75089","-73.996262","POINT (-73.996262 40.75089)"
"279733246","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","72","0","25-44","F","WHITE HISPANIC","982245","177820","40.654754","-74.007225","POINT (-74.007225 40.654754)"
"279731335","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","84","0","25-44","M","WHITE HISPANIC","988174","190975","40.690859","-73.985848","POINT (-73.985848 40.690859)"
"279728640","2023-12-30T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","K","60","0","45-64","M","WHITE","993443","150768","40.580496","-73.966902","POINT (-73.966902 40.580496)"
"279730082","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","18","0","25-44","M","WHITE HISPANIC","991530","217373","40.763313","-73.973717","POINT (-73.973717 40.763313)"
"279704595","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","17","0","25-44","F","WHITE","991654","213389","40.752378","-73.973274","POINT (-73.973274 40.752378)"
"279719064","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","1","0","45-64","M","BLACK","982148","201784","40.720528","-74.007582","POINT (-74.007582 40.720528)"
"279730084","2023-12-30T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650101","M","M","23","0","18-24","M","WHITE HISPANIC","1000960","225680","40.7860998081708","-73.93965825166252","POINT (-73.93965825166252 40.7860998081708)"
"279733229","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B","43","0","18-24","M","BLACK HISPANIC","1020864","239948","40.825201445705545","-73.86770486437088","POINT (-73.86770486437088 40.825201445705545)"
"279711095","2023-12-30T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601504","F","Q","114","0","25-44","M","BLACK","1009215","219724","40.769734","-73.909869","POINT (-73.909869 40.769734)"
"279721000","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553004","F","Q","105","0","25-44","M","WHITE HISPANIC","1057766","203992","40.726284","-73.73476","POINT (-73.73476 40.726284)"
"279727133","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","48","0","45-64","M","BLACK","1017701","245784","40.841234","-73.879103","POINT (-73.879103 40.841234)"
"279733445","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","78","0","18-24","F","BLACK","991224","188218","40.683291","-73.974852","POINT (-73.974852 40.683291)"
"279707487","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","115","0","25-44","F","WHITE HISPANIC","1022285","212504","40.74986910551557","-73.86272585671628","POINT (-73.86272585671628 40.74986910551557)"
"279732989","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","45-64","M","BLACK HISPANIC","1020266","211992","40.74847224993436","-73.87001546815605","POINT (-73.87001546815605 40.74847224993436)"
"279733238","2023-12-30T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","83","1","45-64","M","BLACK","1002212","193214","40.69698630037214","-73.93522383122014","POINT (-73.93522383122014 40.69698630037214)"
"279709514","2023-12-30T00:00:00.000","748","CONTEMPT,CRIMINAL","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155003","M","B","47","0","25-44","M","BLACK","1026486","262591","40.887325","-73.847247","POINT (-73.847247 40.887325)"
"279699175","2023-12-30T00:00:00.000","748","CONTEMPT,CRIMINAL","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155003","M","M","23","2","25-44","M","ASIAN / PACIFIC ISLANDER","1000644","225855","40.786582","-73.940798","POINT (-73.940798 40.786582)"
"279697881","2023-12-30T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","B","49","0","18-24","F","WHITE HISPANIC","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"279731359","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","25-44","M","WHITE HISPANIC","1023656","209902","40.742724","-73.857789","POINT (-73.857789 40.742724)"
"279730097","2023-12-30T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","Q","106","0","45-64","M","ASIAN / PACIFIC ISLANDER","1030870","188682","40.68444245862732","-73.83190633014586","POINT (-73.83190633014586 40.68444245862732)"
"279724834","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553501","F","K","78","0","18-24","F","BLACK","990544","184110","40.672017","-73.977307","POINT (-73.977307 40.672017)"
"279730102","2023-12-30T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","Q","102","0","18-24","M","BLACK","1031258","195817","40.704024","-73.830456","POINT (-73.830456 40.704024)"
"279733240","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110A1","M","K","69","0","25-44","M","BLACK","1006749","172669","40.640584513385896","-73.91893067476197","POINT (-73.91893067476197 40.640584513385896)"
"279730093","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","34","0","45-64","M","BLACK","1005600","253668","40.862912","-73.922814","POINT (-73.922814 40.862912)"
"279727146","2023-12-30T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","M","7","0","25-44","M","BLACK","987181","201978","40.721062","-73.989425","POINT (-73.989425 40.721062)"
"279704012","2023-12-30T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","Q","110","11","25-44","M","BLACK","1027081","208810","40.73970808615695","-73.84543991559003","POINT (-73.84543991559003 40.73970808615695)"
"279724831","2023-12-30T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","B","46","1","25-44","M","BLACK","1010256","248770","40.84945286686186","-73.90599986315169","POINT (-73.90599986315169 40.84945286686186)"
"279727145","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","10","0","25-44","M","WHITE HISPANIC","985653","210726","40.745073","-73.994935","POINT (-73.994935 40.745073)"
"279731358","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","109","0","25-44","F","WHITE HISPANIC","1030206","215367","40.757691","-73.834115","POINT (-73.834115 40.757691)"
"279720981","2023-12-30T00:00:00.000","419","LARCENY,GRAND FROM PERSON,UNCL","109","GRAND LARCENY","PL 1553005","F","K","62","0","25-44","M","WHITE","983289","158770","40.602464","-74.00346","POINT (-74.00346 40.602464)"
"279733453","2023-12-30T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","M","24","0","<18","M","BLACK HISPANIC","995116","230138","40.798346","-73.960754","POINT (-73.960754 40.798346)"
"279731350","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","103","0","18-24","F","WHITE HISPANIC","1040435","195998","40.704469","-73.797355","POINT (-73.797355 40.704469)"
"279706840","2023-12-30T00:00:00.000","117","RECKLESS ENDANGERMENT 1","126","MISCELLANEOUS PENAL LAW","PL 1202500","F","B","41","0","18-24","M","WHITE","1012094","238338","40.820815","-73.899397","POINT (-73.899397 40.820815)"
"279731344","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","14","0","25-44","M","WHITE HISPANIC","987189","211642","40.747586","-73.989392","POINT (-73.989392 40.747586)"
"279733708","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","18-24","M","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"279731342","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","19","0","45-64","M","WHITE HISPANIC","996772","223148","40.779159","-73.954784","POINT (-73.954784 40.779159)"
"279730080","2023-12-30T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","M","25","0","25-44","M","BLACK","1001039","232955","40.806069","-73.939352","POINT (-73.939352 40.806069)"
"279722937","2023-12-30T00:00:00.000","665","MAKING TERRORISTIC THREAT","126","MISCELLANEOUS PENAL LAW","PL 4902001","F","K","63","0","25-44","M","BLACK","1000520","168264","40.628508","-73.941384","POINT (-73.941384 40.628508)"
"279731354","2023-12-30T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","Q","110","0","25-44","F","WHITE HISPANIC","1023656","209902","40.742724","-73.857789","POINT (-73.857789 40.742724)"
